stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
02/02/2020,10:41:00,USA,F,66,72,White,Signal Violation,Speeding,True,Vehicle Search,Warning,True,16-30 Min,False,TN53WP8425
02/02/2020,10:47:00,India,F,66,45,Asian,Seatbelt,Speeding,False,Frisk,Warning,False,16-30 Min,True,UP24EI2741
02/02/2020,10:48:00,USA,M,74,23,White,Drunk Driving,Seatbelt,True,Frisk,Ticket,False,30+ Min,True,TN37QV5064
02/02/2020,10:50:00,Canada,M,50,76,White,Drunk Driving,Speeding,False,Frisk,Ticket,True,0-15 Min,True,TN73AJ8223
02/02/2020,10:51:00,Canada,F,18,18,White,Speeding,Speeding,False,Frisk,Warning,False,30+ Min,True,RJ20IZ8591
02/02/2020,10:53:00,USA,M,79,76,Black,Speeding,Signal,True,Frisk,Arrest,True,0-15 Min,True,WB40AM9651
02/02/2020,10:57:00,Canada,F,18,60,White,Signal Violation,Seatbelt,False,Frisk,Arrest,True,30+ Min,True,KA82SG2045
02/02/2020,11:00:00,Canada,M,63,46,Hispanic,Speeding,Signal,True,Frisk,Arrest,False,16-30 Min,True,KA82RO5830
02/02/2020,11:03:00,Canada,M,36,33,Asian,Speeding,Seatbelt,False,Vehicle Search,Warning,False,0-15 Min,False,KA24JB6731
02/02/2020,11:04:00,India,F,38,68,Hispanic,Seatbelt,Seatbelt,True,Vehicle Search,Warning,True,30+ Min,True,RJ15VB7216
02/02/2020,11:07:00,USA,F,37,41,Black,Seatbelt,Seatbelt,False,Vehicle Search,Warning,True,30+ Min,False,MH47UW7091
02/02/2020,11:08:00,India,F,23,69,Asian,Signal Violation,DUI,False,Frisk,Ticket,False,0-15 Min,True,MH22NY3837
02/02/2020,11:09:00,Canada,M,78,32,White,Seatbelt,Seatbelt,False,Frisk,Warning,True,0-15 Min,True,RJ85VL1882
02/02/2020,11:17:00,India,M,30,45,Hispanic,Speeding,Speeding,True,Frisk,Warning,True,16-30 Min,False,MH97WD6717
02/02/2020,11:20:00,India,M,24,53,Hispanic,Signal Violation,Speeding,False,Vehicle Search,Warning,False,16-30 Min,False,RJ35AH9829
02/02/2020,11:22:00,Canada,F,69,25,Asian,Speeding,Signal,False,Vehicle Search,Ticket,True,30+ Min,True,RJ79AW9751
02/02/2020,11:24:00,Canada,M,27,22,Black,Speeding,Signal,False,Vehicle Search,Warning,True,0-15 Min,False,MH89IO7920
02/02/2020,11:25:00,India,M,43,32,Asian,Signal Violation,Seatbelt,False,Vehicle Search,Arrest,False,16-30 Min,False,GJ57CR3020
02/02/2020,11:27:00,USA,F,64,61,Hispanic,Signal Violation,Signal,True,Vehicle Search,Arrest,True,30+ Min,True,UP91ES5306
02/02/2020,11:28:00,Canada,M,69,56,Asian,Signal Violation,Seatbelt,True,Vehicle Search,Arrest,True,0-15 Min,True,TN48PY3285
02/02/2020,11:29:00,USA,F,41,39,Asian,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,0-15 Min,False,WB91OI8628
02/02/2020,11:31:00,Canada,F,24,32,Asian,Drunk Driving,DUI,True,Frisk,Arrest,False,0-15 Min,True,RJ63JR4828
02/02/2020,11:32:00,India,F,75,57,Hispanic,Drunk Driving,Seatbelt,True,Vehicle Search,Arrest,True,16-30 Min,True,GJ54GN6835
02/02/2020,11:36:00,USA,M,44,63,Hispanic,Signal Violation,Speeding,False,Frisk,Ticket,True,16-30 Min,False,WB80MZ9279
02/02/2020,11:39:00,USA,F,25,23,Hispanic,Seatbelt,Speeding,True,Frisk,Ticket,True,16-30 Min,False,DL78IT7931
02/02/2020,11:45:00,India,F,35,44,White,Signal Violation,Signal,True,Frisk,Ticket,False,0-15 Min,True,MH60AJ1820
02/02/2020,11:52:00,USA,M,33,20,Hispanic,Speeding,DUI,False,Vehicle Search,Ticket,True,16-30 Min,False,KA89HD3512
02/02/2020,11:54:00,USA,F,46,76,Asian,Seatbelt,Seatbelt,True,Vehicle Search,Arrest,True,0-15 Min,True,RJ51BZ6893
02/02/2020,11:57:00,USA,F,37,65,Black,Seatbelt,Signal,False,Frisk,Warning,True,0-15 Min,True,KA24ZZ3192
02/02/2020,11:58:00,Canada,F,57,65,Black,Signal Violation,Speeding,False,Frisk,Ticket,False,0-15 Min,False,KA41XK2199
02/02/2020,12:02:00,Canada,M,23,32,Hispanic,Drunk Driving,Signal,True,Frisk,Arrest,True,30+ Min,True,KA97OV8268
02/02/2020,12:03:00,USA,M,43,62,Hispanic,Speeding,Signal,False,Frisk,Ticket,True,30+ Min,True,UP66ZM7014
02/02/2020,12:04:00,India,M,64,78,Hispanic,Drunk Driving,Signal,False,Frisk,Warning,False,0-15 Min,True,WB47HI2186
02/02/2020,12:05:00,Canada,M,73,62,Hispanic,Drunk Driving,Speeding,True,Frisk,Ticket,False,30+ Min,False,MH99RF8626
02/02/2020,12:06:00,USA,M,75,43,Black,Signal Violation,Signal,True,Vehicle Search,Arrest,False,16-30 Min,True,MH96JK5027
02/02/2020,12:07:00,USA,F,33,47,White,Signal Violation,Speeding,False,Frisk,Ticket,True,30+ Min,False,UP52ZB1175
02/02/2020,12:08:00,USA,F,80,78,Black,Signal Violation,DUI,False,Vehicle Search,Warning,True,16-30 Min,False,DL63JN2150
02/02/2020,12:09:00,USA,M,43,60,Hispanic,Speeding,Seatbelt,False,Frisk,Arrest,True,16-30 Min,True,TN13HU6648
02/02/2020,12:11:00,USA,F,34,59,White,Signal Violation,Signal,True,Frisk,Ticket,False,0-15 Min,True,KA27NE3404
02/02/2020,12:13:00,Canada,F,74,38,Asian,Drunk Driving,Speeding,True,Vehicle Search,Warning,True,0-15 Min,True,KA48SW7661
02/02/2020,12:16:00,Canada,F,73,49,White,Seatbelt,Seatbelt,True,Frisk,Arrest,True,0-15 Min,True,KA39HV5193
02/02/2020,12:17:00,Canada,M,25,18,Asian,Speeding,Speeding,True,Vehicle Search,Warning,False,30+ Min,True,GJ99OS8342
02/02/2020,12:23:00,India,F,33,23,Black,Seatbelt,Speeding,True,Vehicle Search,Warning,False,16-30 Min,False,RJ48DX7312
02/02/2020,12:24:00,Canada,F,44,51,White,Speeding,Speeding,True,Frisk,Arrest,True,16-30 Min,False,MH44UH4375
02/02/2020,12:26:00,Canada,M,22,78,Black,Seatbelt,Speeding,True,Vehicle Search,Ticket,False,16-30 Min,False,TN97ND5599
02/02/2020,12:27:00,USA,F,44,30,Asian,Signal Violation,Signal,False,Frisk,Ticket,True,16-30 Min,True,GJ17CX1653
02/02/2020,12:29:00,Canada,F,49,47,Asian,Signal Violation,Seatbelt,True,Vehicle Search,Warning,False,16-30 Min,False,WB64PZ8144
02/02/2020,12:36:00,India,M,35,42,Black,Speeding,Seatbelt,True,Frisk,Arrest,True,0-15 Min,True,TN37MD1451
02/02/2020,12:37:00,India,F,32,58,Asian,Seatbelt,DUI,False,Vehicle Search,Warning,True,0-15 Min,True,DL48PV8376
02/02/2020,12:41:00,USA,F,18,48,Hispanic,Seatbelt,Signal,True,Frisk,Ticket,True,30+ Min,True,TN97KH8567
02/02/2020,12:44:00,USA,F,61,49,Black,Signal Violation,Signal,True,Frisk,Warning,True,16-30 Min,False,DL71CA7768
02/02/2020,12:45:00,India,M,30,37,Asian,Speeding,Speeding,True,Vehicle Search,Warning,False,30+ Min,False,RJ72DC7520
02/02/2020,12:46:00,India,F,33,72,Asian,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,30+ Min,True,UP55WS3998
02/02/2020,12:48:00,India,F,30,49,White,Drunk Driving,Signal,True,Frisk,Ticket,True,16-30 Min,True,KA32GL4225
02/02/2020,12:49:00,India,F,49,45,Hispanic,Speeding,Signal,False,Vehicle Search,Arrest,False,30+ Min,True,GJ76KZ5210
02/02/2020,12:50:00,USA,M,43,32,Hispanic,Drunk Driving,Speeding,False,Vehicle Search,Ticket,True,30+ Min,True,WB88YF7374
02/02/2020,12:52:00,USA,F,72,76,White,Drunk Driving,Seatbelt,True,Frisk,Ticket,True,16-30 Min,False,DL16RG7760
02/02/2020,12:55:00,Canada,F,64,49,Asian,Seatbelt,Speeding,False,Frisk,Arrest,False,30+ Min,True,RJ29HG7433
02/02/2020,13:04:00,USA,M,60,42,Asian,Signal Violation,Signal,False,Vehicle Search,Ticket,True,0-15 Min,True,RJ83CO1386
02/02/2020,13:06:00,USA,F,64,21,Asian,Speeding,Seatbelt,False,Vehicle Search,Ticket,True,0-15 Min,True,WB31BA7428
02/02/2020,13:07:00,Canada,F,26,64,White,Seatbelt,Seatbelt,False,Frisk,Warning,True,0-15 Min,True,GJ49KG7467
02/02/2020,13:08:00,Canada,M,24,42,Black,Signal Violation,Signal,False,Vehicle Search,Ticket,False,16-30 Min,False,DL38MP8886
02/02/2020,13:11:00,USA,M,63,38,Asian,Drunk Driving,Speeding,False,Vehicle Search,Warning,False,16-30 Min,True,KA92SN8700
02/02/2020,13:13:00,India,F,26,37,Asian,Seatbelt,Speeding,False,Vehicle Search,Ticket,False,30+ Min,True,MH73UJ1187
02/02/2020,13:15:00,Canada,F,34,65,Hispanic,Seatbelt,Seatbelt,True,Frisk,Arrest,False,30+ Min,True,UP23VJ4432
02/02/2020,13:19:00,Canada,F,50,76,White,Seatbelt,DUI,False,Vehicle Search,Ticket,True,0-15 Min,True,RJ66AK4682
02/02/2020,13:27:00,Canada,M,79,78,White,Seatbelt,DUI,False,Vehicle Search,Arrest,True,16-30 Min,True,UP46TI9863
02/02/2020,13:29:00,USA,M,41,45,Asian,Drunk Driving,Signal,False,Vehicle Search,Warning,True,16-30 Min,False,RJ69WP4114
02/02/2020,13:30:00,USA,F,60,44,White,Drunk Driving,Seatbelt,True,Vehicle Search,Arrest,True,0-15 Min,True,DL36TT1257
02/02/2020,13:33:00,USA,F,40,69,Black,Speeding,Signal,False,Vehicle Search,Arrest,False,30+ Min,True,RJ87MY2073
02/02/2020,13:37:00,India,F,39,50,Asian,Seatbelt,Signal,False,Vehicle Search,Arrest,False,16-30 Min,False,MH37LM4447
02/02/2020,13:41:00,Canada,M,78,40,Black,Drunk Driving,DUI,False,Vehicle Search,Warning,True,30+ Min,True,WB63NR1484
02/02/2020,13:43:00,Canada,M,27,19,Hispanic,Seatbelt,DUI,False,Vehicle Search,Arrest,True,30+ Min,True,RJ22MB7376
02/02/2020,13:44:00,USA,F,72,24,White,Drunk Driving,DUI,True,Frisk,Ticket,True,16-30 Min,True,KA84GQ3199
02/02/2020,13:47:00,Canada,M,80,70,Asian,Drunk Driving,Seatbelt,True,Frisk,Warning,True,16-30 Min,False,KA83IE9204
02/02/2020,13:48:00,USA,M,43,59,White,Speeding,Speeding,False,Vehicle Search,Arrest,False,0-15 Min,True,DL81LN4428
02/02/2020,13:50:00,USA,F,44,65,Asian,Speeding,Speeding,True,Vehicle Search,Arrest,True,16-30 Min,True,DL10OY6765
02/02/2020,13:52:00,Canada,F,55,46,Asian,Speeding,Signal,True,Frisk,Ticket,False,16-30 Min,True,UP47JB5827
02/02/2020,13:53:00,USA,M,72,37,Hispanic,Signal Violation,Seatbelt,False,Vehicle Search,Warning,True,30+ Min,True,GJ99CC2899
02/02/2020,13:57:00,USA,F,49,65,White,Drunk Driving,Speeding,True,Frisk,Ticket,True,30+ Min,True,RJ22WR5344
02/02/2020,13:58:00,India,M,50,19,White,Drunk Driving,DUI,True,Frisk,Ticket,True,0-15 Min,True,KA58PX6198
02/02/2020,14:00:00,USA,M,80,42,Hispanic,Drunk Driving,Seatbelt,False,Vehicle Search,Ticket,False,16-30 Min,False,MH87WS3309
02/02/2020,14:01:00,USA,M,69,20,Hispanic,Seatbelt,Signal,True,Frisk,Arrest,False,30+ Min,True,WB56TE6263
02/02/2020,14:07:00,Canada,F,44,44,Hispanic,Drunk Driving,Signal,True,Vehicle Search,Ticket,True,30+ Min,True,DL56AK4784
02/02/2020,14:10:00,USA,M,57,25,White,Drunk Driving,Signal,False,Vehicle Search,Warning,False,0-15 Min,False,RJ51MM9078
02/02/2020,14:12:00,India,F,58,70,Black,Signal Violation,Speeding,False,Frisk,Warning,False,30+ Min,False,MH84FJ4482
02/02/2020,14:16:00,Canada,M,56,47,White,Speeding,Speeding,False,Vehicle Search,Arrest,False,30+ Min,False,TN78OT7025
02/02/2020,14:18:00,Canada,M,60,42,White,Speeding,DUI,True,Vehicle Search,Warning,True,16-30 Min,False,KA56YV3737
02/02/2020,14:20:00,Canada,F,58,47,Asian,Seatbelt,Signal,False,Frisk,Ticket,True,30+ Min,True,GJ85ZA5210
02/02/2020,14:21:00,USA,F,66,27,White,Signal Violation,Seatbelt,True,Vehicle Search,Arrest,False,30+ Min,False,DL96NV2101
02/02/2020,14:25:00,USA,F,70,58,White,Signal Violation,Speeding,False,Vehicle Search,Ticket,True,16-30 Min,False,KA93WX8296
02/02/2020,14:31:00,USA,F,71,24,White,Signal Violation,Signal,False,Frisk,Arrest,False,16-30 Min,True,MH39IX6113
02/02/2020,14:32:00,Canada,F,61,36,White,Signal Violation,Signal,False,Vehicle Search,Ticket,True,30+ Min,False,GJ95QQ8053
02/02/2020,14:35:00,USA,F,69,80,Black,Drunk Driving,DUI,False,Frisk,Ticket,False,16-30 Min,False,TN39RQ1799
02/02/2020,14:37:00,India,M,46,45,Black,Drunk Driving,Signal,True,Vehicle Search,Warning,False,30+ Min,False,DL83VN7505
02/02/2020,14:38:00,USA,F,32,27,Hispanic,Speeding,DUI,False,Vehicle Search,Arrest,True,0-15 Min,False,RJ29EL1464
02/02/2020,14:39:00,USA,F,65,66,White,Drunk Driving,Seatbelt,False,Frisk,Ticket,False,16-30 Min,True,UP61XT9316
02/02/2020,14:42:00,USA,F,56,76,White,Drunk Driving,Speeding,False,Vehicle Search,Warning,False,16-30 Min,True,DL26ID7448
02/02/2020,14:44:00,USA,F,54,62,Black,Speeding,Signal,False,Vehicle Search,Warning,True,30+ Min,False,RJ45BZ5744
02/02/2020,14:45:00,India,F,44,36,White,Speeding,Signal,False,Vehicle Search,Warning,False,30+ Min,True,GJ56IK2368
02/02/2020,14:49:00,Canada,F,59,52,Hispanic,Seatbelt,Speeding,True,Vehicle Search,Warning,False,0-15 Min,False,KA92EM1659
02/02/2020,14:51:00,India,M,32,58,Hispanic,Speeding,Seatbelt,False,Vehicle Search,Arrest,False,0-15 Min,True,TN51ZA8784
02/02/2020,14:55:00,India,F,72,42,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Warning,False,16-30 Min,True,RJ25VU6979
02/02/2020,14:56:00,Canada,M,69,52,Hispanic,Signal Violation,Signal,True,Frisk,Warning,False,0-15 Min,False,GJ45YJ5884
02/02/2020,15:00:00,India,M,40,29,White,Signal Violation,Signal,True,Vehicle Search,Arrest,True,30+ Min,True,DL40FR4043
02/02/2020,15:05:00,USA,F,58,32,Black,Speeding,Signal,True,Vehicle Search,Warning,True,30+ Min,True,GJ68OY5046
02/02/2020,15:06:00,Canada,M,77,35,White,Drunk Driving,Speeding,False,Frisk,Warning,True,16-30 Min,True,GJ70MI5181
02/02/2020,15:08:00,USA,M,19,38,White,Drunk Driving,Seatbelt,True,Frisk,Arrest,False,30+ Min,True,GJ31EP5294
02/02/2020,15:09:00,India,F,31,71,Asian,Signal Violation,Signal,False,Frisk,Warning,True,30+ Min,True,UP97EY7222
02/02/2020,15:11:00,USA,F,21,46,Black,Signal Violation,DUI,False,Frisk,Arrest,True,0-15 Min,True,TN95FT4494
02/02/2020,15:16:00,India,M,73,75,White,Drunk Driving,Speeding,True,Frisk,Warning,True,0-15 Min,False,RJ84KC9841
02/02/2020,15:26:00,USA,M,42,64,White,Seatbelt,Seatbelt,True,Vehicle Search,Ticket,True,0-15 Min,False,GJ96LT6459
02/02/2020,15:33:00,Canada,M,52,76,White,Drunk Driving,Speeding,False,Vehicle Search,Arrest,True,16-30 Min,False,MH39GE1177
02/02/2020,15:45:00,India,F,28,72,Hispanic,Drunk Driving,Speeding,True,Frisk,Warning,True,16-30 Min,False,DL65UJ2596
02/02/2020,15:46:00,India,M,60,39,Black,Drunk Driving,DUI,False,Vehicle Search,Warning,True,16-30 Min,False,RJ87QA6010
02/02/2020,15:47:00,USA,M,64,45,Black,Seatbelt,Speeding,False,Frisk,Arrest,True,0-15 Min,False,KA91JH2611
02/02/2020,15:52:00,India,M,39,54,Hispanic,Speeding,Signal,False,Frisk,Ticket,False,16-30 Min,False,GJ53UL3793
02/02/2020,15:53:00,USA,F,33,63,Black,Signal Violation,Signal,False,Frisk,Ticket,True,30+ Min,True,KA38OZ1860
02/02/2020,15:57:00,USA,F,35,79,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Warning,True,0-15 Min,True,GJ41YE7064
02/02/2020,15:59:00,USA,F,36,67,White,Signal Violation,Signal,True,Frisk,Ticket,True,30+ Min,True,MH16RZ4098
02/02/2020,16:01:00,India,M,44,48,White,Signal Violation,Speeding,True,Frisk,Ticket,True,16-30 Min,True,WB62AR7802
02/02/2020,16:03:00,India,F,36,30,Asian,Seatbelt,Signal,True,Vehicle Search,Arrest,True,30+ Min,False,KA71AQ8787
02/02/2020,16:11:00,Canada,F,56,43,Black,Drunk Driving,Speeding,True,Frisk,Warning,True,0-15 Min,False,KA29AA1708
02/02/2020,16:12:00,India,F,65,69,Hispanic,Signal Violation,Seatbelt,False,Vehicle Search,Arrest,True,16-30 Min,False,MH93KE8502
02/02/2020,16:17:00,USA,M,72,76,Black,Seatbelt,Signal,True,Frisk,Ticket,True,30+ Min,True,UP28NY2295
02/02/2020,16:18:00,Canada,F,31,39,White,Drunk Driving,Speeding,False,Vehicle Search,Arrest,False,30+ Min,True,KA13QF5625
02/02/2020,16:20:00,India,M,63,52,Black,Signal Violation,DUI,True,Frisk,Ticket,False,16-30 Min,False,DL33VG5803
02/02/2020,16:21:00,USA,M,37,63,Asian,Seatbelt,Speeding,True,Vehicle Search,Ticket,True,30+ Min,False,DL43XC6038
02/02/2020,16:22:00,Canada,F,73,67,Hispanic,Seatbelt,Signal,False,Vehicle Search,Ticket,False,30+ Min,True,UP46EZ1057
02/02/2020,16:23:00,Canada,F,39,19,Asian,Speeding,Speeding,False,Vehicle Search,Ticket,True,30+ Min,False,KA33LU8874
02/02/2020,16:26:00,India,F,34,31,Hispanic,Seatbelt,Signal,False,Frisk,Ticket,True,30+ Min,False,MH18ZV2338
02/02/2020,16:27:00,Canada,F,25,58,Black,Speeding,Seatbelt,False,Frisk,Ticket,False,30+ Min,True,WB20QL1583
02/02/2020,16:30:00,India,F,36,73,Asian,Signal Violation,Speeding,False,Frisk,Ticket,True,0-15 Min,False,WB87BP8865
02/02/2020,16:31:00,USA,F,74,55,White,Drunk Driving,Speeding,False,Vehicle Search,Ticket,True,0-15 Min,True,UP76SG2109
02/02/2020,16:33:00,USA,F,25,49,Hispanic,Drunk Driving,Signal,True,Frisk,Ticket,False,0-15 Min,True,KA59QA6271
02/02/2020,16:35:00,USA,F,56,35,Asian,Speeding,Signal,True,Frisk,Ticket,False,16-30 Min,False,UP26EC3031
02/02/2020,16:36:00,USA,M,26,50,White,Drunk Driving,Seatbelt,False,Vehicle Search,Arrest,True,30+ Min,False,DL11OE2461
02/02/2020,16:37:00,India,F,22,28,Hispanic,Speeding,Speeding,True,Frisk,Ticket,False,16-30 Min,False,MH63IZ5996
02/02/2020,16:39:00,USA,F,25,76,Black,Drunk Driving,Signal,False,Vehicle Search,Ticket,True,30+ Min,True,MH58ZC2405
02/02/2020,16:44:00,Canada,F,48,19,White,Speeding,Speeding,False,Frisk,Ticket,True,0-15 Min,True,RJ94VI5646
02/02/2020,16:45:00,USA,F,73,54,Black,Speeding,Seatbelt,False,Vehicle Search,Arrest,True,30+ Min,True,KA83VX9383
02/02/2020,16:47:00,India,F,52,31,Hispanic,Drunk Driving,Seatbelt,False,Vehicle Search,Ticket,False,30+ Min,False,TN43XD9676
02/02/2020,16:50:00,India,F,40,23,Asian,Drunk Driving,Seatbelt,True,Vehicle Search,Ticket,True,30+ Min,True,DL44LD7702
02/02/2020,16:51:00,Canada,M,64,52,Asian,Drunk Driving,DUI,True,Vehicle Search,Ticket,False,16-30 Min,False,KA24OL5805
02/02/2020,16:56:00,USA,F,29,77,Hispanic,Seatbelt,Signal,True,Vehicle Search,Ticket,False,30+ Min,True,UP38UX3153
02/02/2020,16:58:00,Canada,M,34,28,Hispanic,Drunk Driving,Signal,False,Frisk,Arrest,True,16-30 Min,False,MH51QW1716
02/02/2020,17:01:00,India,F,36,64,White,Signal Violation,Seatbelt,False,Frisk,Arrest,False,30+ Min,False,UP19VA6468
02/02/2020,17:02:00,USA,F,52,29,Black,Drunk Driving,DUI,False,Frisk,Arrest,False,0-15 Min,True,DL47LN3654
02/02/2020,17:04:00,Canada,F,40,42,Black,Seatbelt,Speeding,False,Frisk,Warning,True,30+ Min,True,WB28XO8745
02/02/2020,17:05:00,India,F,51,72,Hispanic,Signal Violation,DUI,False,Vehicle Search,Ticket,True,0-15 Min,False,KA91GI1846
02/02/2020,17:09:00,USA,M,19,69,White,Speeding,Speeding,True,Vehicle Search,Warning,False,30+ Min,True,WB86LL7327
02/02/2020,17:11:00,Canada,F,38,20,White,Seatbelt,Speeding,True,Vehicle Search,Ticket,False,30+ Min,True,RJ75QA9655
02/02/2020,17:13:00,Canada,M,23,30,Asian,Signal Violation,Signal,False,Vehicle Search,Ticket,False,0-15 Min,False,MH27VR8605
02/02/2020,17:14:00,Canada,F,67,72,White,Seatbelt,Speeding,True,Vehicle Search,Warning,True,0-15 Min,True,UP62VG7521
02/02/2020,17:16:00,India,F,33,18,Hispanic,Seatbelt,Signal,True,Vehicle Search,Ticket,True,30+ Min,True,WB60JF9913
02/02/2020,17:21:00,India,M,32,39,Asian,Speeding,DUI,False,Vehicle Search,Warning,True,0-15 Min,True,WB24JU7458
02/02/2020,17:24:00,Canada,M,49,24,Asian,Signal Violation,Seatbelt,False,Frisk,Arrest,True,30+ Min,True,UP63YP2914
02/02/2020,17:26:00,Canada,F,26,60,Asian,Signal Violation,Speeding,True,Frisk,Warning,True,0-15 Min,True,MH46NG2607
02/02/2020,17:29:00,India,M,74,74,Black,Speeding,Seatbelt,False,Vehicle Search,Arrest,False,16-30 Min,False,TN80NK8326
02/02/2020,17:31:00,USA,M,56,38,Asian,Speeding,Speeding,False,Vehicle Search,Ticket,False,30+ Min,True,GJ20DO1069
02/02/2020,17:37:00,Canada,F,74,61,Hispanic,Drunk Driving,DUI,False,Vehicle Search,Warning,True,0-15 Min,False,MH31AB8568
02/02/2020,17:40:00,USA,M,66,62,Black,Speeding,Speeding,True,Vehicle Search,Ticket,True,0-15 Min,False,RJ50QY8349
02/02/2020,17:41:00,Canada,M,57,23,Black,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,0-15 Min,False,MH17DG2180
02/02/2020,17:47:00,India,M,40,45,White,Signal Violation,Speeding,False,Vehicle Search,Ticket,True,30+ Min,False,MH50XC6612
02/02/2020,17:49:00,USA,M,64,18,Black,Signal Violation,DUI,False,Vehicle Search,Warning,False,30+ Min,False,GJ53SJ2455
02/02/2020,17:54:00,USA,M,42,32,Hispanic,Signal Violation,Signal,True,Vehicle Search,Warning,True,30+ Min,True,TN60KJ5643
02/02/2020,17:56:00,USA,F,80,48,Black,Drunk Driving,Seatbelt,False,Vehicle Search,Ticket,False,30+ Min,False,MH83OC8244
02/02/2020,17:58:00,India,F,67,74,Hispanic,Speeding,Signal,False,Vehicle Search,Warning,True,0-15 Min,True,KA58SV5830
02/02/2020,18:00:00,Canada,M,49,26,Black,Drunk Driving,Signal,False,Vehicle Search,Ticket,True,16-30 Min,True,UP30RN5585
02/02/2020,18:03:00,India,F,42,78,Hispanic,Speeding,DUI,True,Vehicle Search,Ticket,True,0-15 Min,False,DL98CD6642
02/02/2020,18:11:00,USA,M,65,48,Black,Drunk Driving,Seatbelt,True,Frisk,Arrest,True,16-30 Min,False,TN31JD4872
02/02/2020,18:13:00,India,F,74,18,Black,Seatbelt,Seatbelt,True,Vehicle Search,Arrest,True,30+ Min,False,DL55LN3858
02/02/2020,18:16:00,Canada,F,57,31,Black,Drunk Driving,Speeding,True,Frisk,Arrest,True,30+ Min,False,GJ80IT4346
02/02/2020,18:17:00,USA,M,36,60,Asian,Speeding,Speeding,True,Vehicle Search,Ticket,False,0-15 Min,False,TN12JV4214
02/02/2020,18:18:00,India,M,41,78,Hispanic,Drunk Driving,Speeding,False,Frisk,Warning,False,30+ Min,True,GJ41XC6235
02/02/2020,18:21:00,Canada,M,59,66,Asian,Signal Violation,Seatbelt,True,Vehicle Search,Arrest,True,16-30 Min,False,KA18LB9502
02/02/2020,18:24:00,Canada,M,19,25,Black,Speeding,Seatbelt,True,Vehicle Search,Arrest,False,0-15 Min,False,WB70XV1943
02/02/2020,18:32:00,India,M,40,36,Black,Seatbelt,DUI,True,Frisk,Arrest,True,0-15 Min,False,TN81LQ3398
02/02/2020,18:34:00,India,M,69,49,Black,Signal Violation,Seatbelt,False,Frisk,Warning,True,30+ Min,False,WB95TZ4291
02/02/2020,18:36:00,Canada,M,51,57,Hispanic,Drunk Driving,Signal,True,Frisk,Arrest,False,30+ Min,False,RJ88XE6922
02/02/2020,18:37:00,India,M,45,75,Hispanic,Drunk Driving,Seatbelt,False,Frisk,Ticket,False,0-15 Min,False,UP49OL6431
02/02/2020,18:38:00,Canada,F,62,19,Black,Seatbelt,Seatbelt,True,Frisk,Warning,True,0-15 Min,True,DL17UW9612
02/02/2020,18:39:00,India,F,31,76,Asian,Signal Violation,DUI,False,Vehicle Search,Ticket,False,30+ Min,True,GJ81AT9817
02/02/2020,18:43:00,Canada,M,68,70,Black,Drunk Driving,Signal,False,Frisk,Warning,False,0-15 Min,True,TN67RG5828
02/02/2020,18:49:00,USA,F,74,51,Asian,Speeding,Signal,False,Frisk,Arrest,True,16-30 Min,False,GJ78ZF1943
02/02/2020,18:52:00,India,F,30,56,Black,Seatbelt,Signal,True,Frisk,Ticket,True,30+ Min,False,UP50MT8145
02/02/2020,18:54:00,USA,M,80,58,Black,Speeding,Signal,True,Vehicle Search,Ticket,False,0-15 Min,False,RJ52AI9534
02/02/2020,18:56:00,USA,F,28,68,Asian,Speeding,Seatbelt,True,Frisk,Arrest,True,0-15 Min,True,DL57DW1922
02/02/2020,19:07:00,Canada,M,60,60,Asian,Seatbelt,Seatbelt,True,Frisk,Warning,False,30+ Min,True,WB16LO6986
02/02/2020,19:08:00,India,M,40,56,Hispanic,Seatbelt,Seatbelt,True,Vehicle Search,Arrest,False,30+ Min,True,KA51RC7040
02/02/2020,19:10:00,USA,F,75,20,White,Drunk Driving,Seatbelt,True,Vehicle Search,Ticket,False,16-30 Min,False,DL28CE4809
02/02/2020,19:11:00,India,F,66,79,White,Speeding,Seatbelt,True,Frisk,Arrest,True,30+ Min,True,GJ55ZA4541
02/02/2020,19:13:00,Canada,M,23,65,White,Drunk Driving,Signal,False,Vehicle Search,Warning,False,0-15 Min,True,WB27AW9100
02/02/2020,19:14:00,Canada,M,22,79,White,Seatbelt,DUI,True,Frisk,Arrest,False,16-30 Min,False,RJ89FH4621
02/02/2020,19:17:00,USA,F,68,80,Black,Speeding,Signal,False,Frisk,Ticket,False,0-15 Min,True,MH10CF2479
02/02/2020,19:20:00,USA,M,75,74,Asian,Speeding,Speeding,False,Vehicle Search,Ticket,False,30+ Min,False,RJ80RZ9560
02/02/2020,19:21:00,USA,M,75,59,Asian,Signal Violation,Signal,False,Frisk,Ticket,True,16-30 Min,False,UP72XS5045
02/02/2020,19:26:00,USA,F,28,61,White,Seatbelt,Signal,True,Frisk,Ticket,True,30+ Min,False,KA70EK1762
